       21.516272	       71.417802	       1.0000000	       2.0000000	       2.2000000	       5.3909364	       1.9685018	      -4.1259761	      -1.1127222	       4.2782142
       21.557035	       71.416535	       1.0000000	       2.0000000	       2.2000000	       5.4010155	       1.9817383	      -4.1374516	      -1.1233500	       4.2776656
       21.597828	       71.415268	       1.0000000	       2.0000000	       2.3000000	       5.4109748	       1.9949280	      -4.1488833	      -1.1338587	       4.2771160
       21.638647	       71.414001	       1.0000000	       2.0000000	       2.2900000	       5.4208078	       2.0080729	      -4.1602683	      -1.1442422	       4.2765656
       21.679493	       71.412735	       1.0000000	       2.0000000	       2.0799999	       5.4305151	       2.0211751	      -4.1716104	      -1.1545010	       4.2760141
       21.720366	       71.411468	       1.0000000	       2.0000000	       2.0799999	       5.4400958	       2.0342367	      -4.1829047	      -1.1646342	       4.2754616
       21.761263	       71.410201	       1.0000000	       2.0000000	       2.0999999	       5.4495516	       2.0472555	      -4.1941524	      -1.1746435	       4.2749081
       21.802183	       71.408935	       1.0000000	       2.0000000	       2.0999999	       5.4588806	       2.0602336	      -4.2053533	      -1.1845269	       4.2743537
       21.843130	       71.407668	       1.0000000	       2.0000000	       2.1400001	       5.4680854	       2.0731730	      -4.2165098	      -1.1942871	       4.2737982
       21.884098	       71.406401	       1.0000000	       2.0000000	       2.0899999	       5.4771652	       2.0860717	      -4.2276177	      -1.2039234	       4.2732418
       21.925089	       71.405134	       1.0000000	       2.0000000	       1.9200000	       5.4861260	       2.0989339	      -4.2386794	      -1.2134417	       4.2726843
       21.966101	       71.403868	       1.0000000	       2.0000000	       1.8600000	       5.4949636	       2.1117594	      -4.2496991	      -1.2228378	       4.2721258
       22.007133	       71.402601	       1.0000000	       2.0000000	       1.8500000	       5.5036768	       2.1245484	      -4.2606668	      -1.2321105	       4.2715663
       22.048185	       71.401334	       1.0000000	       2.0000000	       1.7100000	       5.5122665	       2.1373007	      -4.2715902	      -1.2412607	       4.2710058
       22.089258	       71.400067	       1.0000000	       2.0000000	       1.8500000	       5.5207323	       2.1500163	      -4.2824717	      -1.2502879	       4.2704443
       22.130348	       71.398801	       1.0000000	       2.0000000	       2.2200000	       5.5290749	       2.1626995	      -4.2933025	      -1.2591931	       4.2698818
       22.171457	       71.397534	       1.0000000	       2.0000000	       2.1199999	       5.5372963	       2.1753500	      -4.3040929	      -1.2679782	       4.2693181
       22.212584	       71.396267	       1.0000000	       2.0000000	       2.0400000	       5.5453923	       2.1879680	      -4.3148298	      -1.2766389	       4.2687534
       22.253725	       71.395000	       1.0000000	       2.0000000	       2.0899999	       5.5533732	       2.2005534	      -4.3255267	      -1.2851856	       4.2681877
       22.294882	       71.393734	      0.66700000	       2.0000000	       2.0899999	       5.5612327	       2.2131083	      -4.3361754	      -1.2936118	       4.2676208
       22.336054	       71.392467	      0.66700000	       2.0000000	       2.0300000	       5.5689686	       2.2256308	      -4.3467727	      -1.3019155	       4.2670530
       22.377241	       71.391200	      0.66700000	       2.0000000	       2.0100000	       5.5765841	       2.2381246	      -4.3573279	      -1.3101000	       4.2664841
       22.418440	       71.389934	      0.66700000	       2.0000000	       2.0599999	       5.5840786	       2.2505901	      -4.3678346	      -1.3181646	       4.2659140
       22.459652	       71.388667	      0.66700000	       2.0000000	       2.0599999	       5.5914518	       2.2630248	      -4.3782983	      -1.3261089	       4.2653430
       22.500877	       71.387400	      0.66700000	       2.0000000	       2.0400000	       5.5987032	       2.2754354	      -4.3887086	      -1.3339326	       4.2647706
       22.542112	       71.386133	      0.66700000	       2.0000000	       2.0400000	       5.6058341	       2.2878175	      -4.3990722	      -1.3416369	       4.2641972
       22.583357	       71.384867	      0.66700000	       2.0000000	       1.9600000	       5.6128455	       2.3001709	      -4.4093914	      -1.3492227	       4.2636228
       22.624613	       71.383600	      0.66700000	       2.0000000	       1.8900000	       5.6197413	       2.3125021	      -4.4196558	      -1.3566942	       4.2630471
       22.665876	       71.382333	      0.66700000	       2.0000000	       1.6900001	       5.6265168	       2.3248067	      -4.4298787	      -1.3640464	       4.2624704
       22.707148	       71.381066	      0.66700000	       2.0000000	       1.7600000	       5.6331733	       2.3370850	      -4.4400539	      -1.3712807	       4.2618925
       22.748426	       71.379800	      0.66700000	       2.0000000	       1.7600000	       5.6397085	       2.3493428	      -4.4501739	      -1.3783951	       4.2613133
       22.789713	       71.378533	      0.66700000	       2.0000000	       1.7500000	       5.6461242	       2.3615744	      -4.4602470	      -1.3853911	       4.2607331
       22.831003	       71.377266	      0.66700000	       2.0000000	       1.7500000	       5.6524212	       2.3737855	      -4.4702730	      -1.3922696	       4.2601516
       22.872301	       71.375999	      0.66700000	       2.0000000	       1.8000000	       5.6585993	       2.3859742	      -4.4802527	      -1.3990303	       4.2595690
       22.913601	       71.374000	      0.66700000	       2.0000000	       1.8000000	       5.6646581	       2.3981404	      -4.4901800	      -1.4056729	       4.2589852
       22.954905	       71.372000	      0.66700000	       2.0000000	       1.8000000	       5.6706003	       2.4102864	      -4.5000548	      -1.4122002	       4.2584001
       22.996212	       71.370000	      0.66700000	       2.0000000	       1.8000000	       5.6764260	       2.4224141	      -4.5098758	      -1.4186122	       4.2578137
       23.037521	       71.368000	      0.66700000	       2.0000000	       1.7300000	       5.6821341	       2.4345214	      -4.5196500	      -1.4249080	       4.2572261
       23.078831	       71.366000	      0.66700000	       2.0000000	       1.7300000	       5.6877228	       2.4466085	      -4.5293679	      -1.4310855	       4.2566373
       23.120142	       71.364000	      0.66700000	       2.0000000	       1.7000000	       5.6931941	       2.4586771	      -4.5390410	      -1.4371468	       4.2560473
       23.161453	       71.362000	      0.66700000	       2.0000000	       1.7000000	       5.6985474	       2.4707274	      -4.5486608	      -1.4430915	       4.2554560
       23.202761	       71.360000	      0.66700000	       2.0000000	       1.7200000	       5.7037823	       2.4827638	      -4.5582256	      -1.4489191	       4.2548632
       23.244068	       71.358000	      0.66700000	       2.0000000	       1.6700000	       5.7088998	       2.4947815	      -4.5677390	      -1.4546305	       4.2542692
       23.285374	       71.356000	      0.66700000	       2.0000000	       1.4900000	       5.7138983	       2.5067830	      -4.5771980	      -1.4602244	       4.2536739
       23.326675	       71.354000	      0.66700000	       2.0000000	       1.5000000	       5.7187802	       2.5187683	      -4.5866032	      -1.4657029	       4.2530773
       23.367973	       71.352000	      0.66700000	       2.0000000	       1.5200000	       5.7235500	       2.5307393	      -4.5959511	      -1.4710706	       4.2524794
       23.409266	       71.350001	      0.66700000	       2.0000000	       1.5400000	       5.7282031	       2.5426962	      -4.6052513	      -1.4763231	       4.2518800
       23.450552	       71.348001	      0.66700000	       2.0000000	       1.5300000	       5.7327367	       2.5546386	      -4.6144891	      -1.4814573	       4.2512793
       23.491831	       71.346001	      0.66700000	       2.0000000	       1.4800000	       5.7371562	       2.5665669	      -4.6236758	      -1.4864790	       4.2506772
       23.533104	       71.344001	      0.66700000	       2.0000000	       1.5200000	       5.7414569	       2.5784831	      -4.6328020	      -1.4913831	       4.2500738
       23.574369	       71.342001	      0.66700000	       2.0000000	       1.5400000	       5.7456415	       2.5903869	      -4.6418762	      -1.4961726	       4.2494689
       23.615625	       71.340001	      0.66700000	       2.0000000	       1.5500000	       5.7497078	       2.6022787	      -4.6508918	      -1.5008453	       4.2488625
       23.656874	       71.338001	      0.66700000	       2.0000000	       1.5599999	       5.7536592	       2.6141601	      -4.6598482	      -1.5054045	       4.2482547
       23.698109	       71.336001	      0.66700000	       2.0000000	       1.5100000	       5.7574924	       2.6260314	      -4.6687450	      -1.5098470	       4.2476454
       23.739334	       71.334001	      0.66700000	       2.0000000	       1.5300000	       5.7612118	       2.6378906	      -4.6775851	      -1.5141771	       4.2470347
       23.780548	       71.332001	      0.66700000	       2.0000000	       1.5400000	       5.7648166	       2.6497416	      -4.6863604	      -1.5183942	       4.2464224
       23.821749	       71.330001	      0.66700000	       2.0000000	       1.5000000	       5.7683069	       2.6615825	      -4.6950827	      -1.5224982	       4.2458087
       23.862938	       71.328001	      0.66700000	       2.0000000	       1.5000000	       5.7716794	       2.6734130	      -4.7037401	      -1.5264859	       4.2451935
       23.904110	       71.326001	      0.66700000	       2.0000000	       1.5033333	       5.7749372	       2.6852376	      -4.7123384	      -1.5303605	       4.2445767
       23.945269	       71.324002	      0.66700000	       2.0000000	       1.5066667	       5.7780788	       2.6970541	      -4.7208724	      -1.5341205	       4.2439583
       23.986412	       71.322002	      0.66700000	       2.0000000	       1.5100000	       5.7811040	       2.7088645	      -4.7293444	      -1.5377656	       4.2433384
       24.027538	       71.320002	      0.66700000	       2.0000000	       1.5133333	       5.7840117	       2.7206664	      -4.7377496	      -1.5412948	       4.2427169
       24.068647	       71.318002	      0.66700000	       2.0000000	       1.5166667	       5.7868051	       2.7324626	      -4.7460957	      -1.5447114	       4.2420937
       24.109737	       71.316002	      0.66700000	       2.0000000	       1.5200000	       5.7894829	       2.7442524	      -4.7543764	      -1.5480139	       4.2414690
       24.150810	       71.314002	      0.66700000	       2.0000000	       1.5200000	       5.7920441	       2.7560384	      -4.7625904	      -1.5512015	       4.2408426
       24.191862	       71.312002	      0.66700000	       2.0000000	       1.5700001	       5.7944884	       2.7678182	      -4.7707348	      -1.5542739	       4.2402146
       24.232895	       71.310002	      0.66700000	       2.0000000	       1.5900000	       5.7968239	       2.7795939	      -4.7788162	      -1.5572391	       4.2395849
       24.273907	       71.308002	      0.66700000	       2.0000000	       1.6400000	       5.7990429	       2.7913656	      -4.7868309	      -1.5600894	       4.2389535
       24.314896	       71.306002	      0.66700000	       2.0000000	       1.7000000	       5.8011458	       2.8031352	      -4.7947712	      -1.5628255	       4.2383204
       24.355862	       71.304002	      0.66700000	       2.0000000	       1.7000000	       5.8031335	       2.8149006	      -4.8026462	      -1.5654479	       4.2376856
       24.396805	       71.302002	      0.66700000	       2.0000000	       1.7100000	       5.8050055	       2.8266642	      -4.8104510	      -1.5679565	       4.2370490
       24.437723	       71.300003	      0.66700000	       2.0000000	       1.6900001	       5.8067635	       2.8384278	      -4.8181891	      -1.5703530	       4.2364105
       24.478617	       71.298003	      0.66700000	       2.0000000	       1.6700000	       5.8084045	       2.8501871	      -4.8258519	      -1.5726341	       4.2357704
       24.519485	       71.296003	      0.66700000	       2.0000000	       1.7700000	       5.8099303	       2.8619466	      -4.8334408	      -1.5748018	       4.2351285
       24.560326	       71.294003	      0.66700000	       2.0000000	       1.8000000	       5.8113411	       2.8737040	      -4.8409605	      -1.5768563	       4.2344848
       24.601139	       71.292003	      0.66700000	       2.0000000	       1.7800000	       5.8126363	       2.8854635	      -4.8484020	      -1.5787972	       4.2338392
       24.641926	       71.290003	      0.66700000	       2.0000000	       1.7100000	       5.8138152	       2.8972230	      -4.8557696	      -1.5806235	       4.2331917
       24.682682	       71.288003	      0.66700000	       2.0000000	       1.7100000	       5.8148794	       2.9089823	      -4.8630581	      -1.5823370	       4.2325424
       24.723408	       71.286003	      0.66700000	       2.0000000	       1.7100000	       5.8158287	       2.9207437	      -4.8702722	      -1.5839376	       4.2318911
       24.764105	       71.284003	      0.33300000	       1.6670001	       1.7100000	       5.8166609	       2.9325073	      -4.8774099	      -1.5854229	       4.2312380
       24.804770	       71.282003	      0.33300000	       1.6670001	       1.6799999	       5.8173784	       2.9442728	      -4.8844647	      -1.5867956	       4.2305829
       24.845404	       71.280003	      0.33300000	       1.6670001	       1.6799999	       5.8179870	       2.9560425	      -4.8914456	      -1.5880613	       4.2299257
       24.886003	       71.278003	      0.33300000	       1.6670001	       1.5800000	       5.8184769	       2.9678121	      -4.8983431	      -1.5892101	       4.2292668
       24.926569	       71.276004	      0.33300000	       1.6670001	       1.5800000	       5.8188527	       2.9795878	      -4.9051552	      -1.5902470	       4.2286057
       24.967102	       71.274004	      0.33300000	       1.6670001	       1.6200000	       5.8191118	       2.9913676	      -4.9118848	      -1.5911692	       4.2279426
       25.007599	       71.272004	      0.33300000	       1.6670001	       1.6500000	       5.8192563	       3.0031514	      -4.9185319	      -1.5919789	       4.2272775
       25.048059	       71.270004	      0.33300000	       1.6670001	       1.6233333	       5.8192852	       3.0149415	      -4.9250994	      -1.5926750	       4.2266102
       25.088482	       71.268004	      0.33300000	       1.6670001	       1.5966667	       5.8191989	       3.0267355	      -4.9315748	      -1.5932580	       4.2259409
       25.128868	       71.266004	      0.33300000	       1.6670001	       1.5700001	       5.8189966	       3.0385356	      -4.9379668	      -1.5937270	       4.2252696
       25.169216	       71.264004	      0.33300000	       1.6670001	       1.5800000	       5.8186780	       3.0503418	      -4.9442668	      -1.5940820	       4.2245961
       25.209526	       71.262004	      0.33300000	       1.6670001	       1.6300000	       5.8182446	       3.0621562	      -4.9504805	      -1.5943242	       4.2239203
       25.249794	       71.260004	      0.33300000	       1.6670001	       1.7100000	       5.8176950	       3.0739768	      -4.9566035	      -1.5944525	       4.2232425
       25.290022	       71.258004	      0.33300000	       1.6670001	       1.7100000	       5.8170294	       3.0858052	      -4.9626369	      -1.5944670	       4.2225624
       25.330210	       71.256004	      0.33300000	       1.6670001	       1.6900001	       5.8162482	       3.0976419	      -4.9685769	      -1.5943680	       4.2218802
       25.370354	       71.255271	      0.33300000	       1.6670001	       1.6700000	       5.8153517	       3.1094890	      -4.9744225	      -1.5941562	       4.2211955
       25.410456	       71.254538	      0.33300000	       1.6670001	       1.6400000	       5.8143384	       3.1213419	      -4.9801731	      -1.5938296	       4.2205088
       25.450512	       71.253804	      0.33300000	       1.6670001	       1.7300000	       5.8132092	       3.1332071	      -4.9858274	      -1.5933896	       4.2198197
       25.490524	       71.253071	      0.33300000	       1.6670001	       1.7400000	       5.8119631	       3.1450806	      -4.9913840	      -1.5928348	       4.2191283
       25.530493	       71.252338	      0.33300000	       1.6670001	       1.7400000	       5.8106007	       3.1569662	      -4.9968395	      -1.5921663	       4.2184345
       25.570414	       71.251604	      0.33300000	       1.6670001	       1.7150000	       5.8091240	       3.1688619	      -5.0021996	      -1.5913857	       4.2177384
       25.610289	       71.250871	      0.33300000	       1.6670001	       1.6900001	       5.8075293	       3.1807699	      -5.0074544	      -1.5904895	       4.2170398
       25.650114	       71.250138	      0.33300000	       1.6670001	       1.6900001	       5.8058187	       3.1926880	      -5.0126147	      -1.5894798	       4.2163389
       25.689892	       71.249405	      0.33300000	       1.6670001	       1.6650000	       5.8039941	       3.2046204	      -5.0176620	      -1.5883587	       4.2156354
       25.729620	       71.248671	      0.33300000	       1.6670001	       1.6400000	       5.8020532	       3.2165649	      -5.0226078	      -1.5871236	       4.2149295
       25.769299	       71.247938	      0.33300000	       1.6670001	       1.6400000	       5.7999952	       3.2285237	      -5.0274467	      -1.5857741	       4.2142211
       25.808926	       71.247205	      0.33300000	       1.6670001	       1.5800000	       5.7978207	       3.2404947	      -5.0321770	      -1.5843105	       4.2135102
       25.848501	       71.246471	      0.33300000	       1.6670001	       1.5800000	       5.7955283	       3.2524822	      -5.0367980	      -1.5827317	       4.2127966
       25.888023	       71.245738	      0.33300000	       1.6670001	       1.5900000	       5.7931198	       3.2644815	      -5.0413084	      -1.5810391	       4.2120807
       25.927494	       71.245005	      0.33300000	       1.6670001	       1.6000000	       5.7905932	       3.2764995	      -5.0457010	      -1.5792313	       4.2113619
       25.966909	       71.244271	      0.33300000	       1.6670001	       1.6200000	       5.7879501	       3.2885294	      -5.0499916	      -1.5773095	       4.2106407
       26.006269	       71.243538	      0.33300000	       1.6670001	       1.6200000	       5.7851754	       3.3005779	      -5.0541544	      -1.5752588	       4.2099167
       26.045576	       71.242805	      0.33300000	       1.6670001	       1.4900000	       5.7822960	       3.3126423	      -5.0582051	      -1.5731060	       4.2091900
       26.084824	       71.242071	      0.33300000	       1.6670001	       1.5000000	       5.7792997	       3.3247232	      -5.0621381	      -1.5708390	       4.2084606
       26.124016	       71.241338	      0.33300000	       1.6670001	       1.5500000	       5.7761873	       3.3368225	      -5.0659504	      -1.5684588	       4.2077285
       26.163149	       71.240605	      0.33300000	       1.6670001	       1.5500000	       5.7729574	       3.3489401	      -5.0696464	      -1.5659638	       4.2069935
       26.202225	       71.239871	      0.33300000	       1.6670001	       1.2700000	       5.7696090	       3.3610759	      -5.0732121	      -1.5633532	       4.2062558
       26.241240	       71.239138	      0.33300000	       1.6670001	       1.2700000	       5.7661412	       3.3732300	      -5.0766554	      -1.5606259	       4.2055153
       26.280193	       71.238405	      0.33300000	       1.6670001	       1.2800000	       5.7625553	       3.3854065	      -5.0799694	      -1.5577836	       4.2047717
       26.319088	       71.237672	      0.33300000	       1.6670001	       1.3800000	       5.7588509	       3.3976014	      -5.0831556	      -1.5548256	       4.2040254
       26.357920	       71.236938	      0.33300000	       1.6670001	       1.3800000	       5.7550286	       3.4098144	      -5.0862164	      -1.5517524	       4.2032762
       26.396688	       71.236205	      0.33300000	       1.6670001	       1.1900001	       5.7510859	       3.4220519	      -5.0891399	      -1.5485620	       4.2025239
       26.435394	       71.235472	      0.33300000	       1.6670001	       1.1900001	       5.7470254	       3.4343100	      -5.0919337	      -1.5452568	       4.2017686
       26.474035	       71.234738	      0.33300000	       1.6670001	       1.1840000	       5.7428452	       3.4465902	      -5.0945916	      -1.5418350	       4.2010103
       26.512611	       71.234005	      0.33300000	       1.6670001	       1.1780000	       5.7385446	       3.4588928	      -5.0971074	      -1.5382956	       4.2002489
       26.551123	       71.233272	      0.33300000	       1.6670001	       1.1720000	       5.7341266	       3.4712179	      -5.0994887	      -1.5346420	       4.1994845
       26.589565	       71.232538	      0.33300000	       1.6670001	       1.1660000	       5.7295863	       3.4835672	      -5.1017270	      -1.5308693	       4.1987169
       26.627941	       71.231805	      0.33300000	       1.6670001	       1.1600000	       5.7249278	       3.4959412	      -5.1038208	      -1.5269817	       4.1979462
       26.666250	       71.231072	      0.33300000	       1.6670001	       1.1600000	       5.7201480	       3.5083394	      -5.1057730	      -1.5229758	       4.1971722
       26.704489	       71.230338	      0.33300000	       1.6670001	       1.4200000	       5.7152493	       3.5207622	      -5.1075783	      -1.5188543	       4.1963951
       26.742659	       71.229605	      0.33300000	       1.6670001	       1.4100000	       5.7102288	       3.5332112	      -5.1092291	      -1.5146142	       4.1956146
       26.780758	       71.228872	      0.33300000	       1.6670001	       1.3000000	       5.7050876	       3.5456870	      -5.1107311	      -1.5102568	       4.1948308
       26.818787	       71.228138	      0.33300000	       1.6670001	       1.3000000	       5.6998262	       3.5581908	      -5.1120811	      -1.5057826	       4.1940436
       26.856741	       71.227405	      0.33300000	       1.6670001	       1.2800000	       5.6944435	       3.5707195	      -5.1132779	      -1.5011903	       4.1932532
       26.894625	       71.226672	      0.33300000	       1.6670001	       1.3700000	       5.6889408	       3.5832763	      -5.1143188	      -1.4964815	       4.1924594
       26.932434	       71.225939	      0.33300000	       1.6670001	       1.4400001	       5.6833148	       3.5958638	      -5.1151943	      -1.4916529	       4.1916619
       26.970169	       71.225205	      0.33300000	       1.6670001	       1.4400001	       5.6775678	       3.6084778	      -5.1159091	      -1.4867066	       4.1908611
       27.007828	       71.224472	      0.33300000	       1.6670001	       1.3800000	       5.6716975	       3.6211243	      -5.1164598	      -1.4816408	       4.1900567
       27.045412	       71.223739	      0.33300000	       1.6670001	       1.3700000	       5.6657054	       3.6337972	      -5.1168447	      -1.4764565	       4.1892488
       27.082920	       71.223005	      0.33300000	       1.6670001	       1.3800000	       5.6595914	       3.6465046	      -5.1170588	      -1.4711542	       4.1884372
       27.120348	       71.222272	      0.33300000	       1.3329999	       1.3920000	       5.6533549	       3.6592407	      -5.1171050	      -1.4657329	       4.1876220
       27.157700	       71.221539	      0.33300000	       1.3329999	       1.4040000	       5.6469966	       3.6720092	      -5.1169810	      -1.4601935	       4.1868031
       27.194973	       71.220805	      0.33300000	       1.3329999	       1.4160000	       5.6405129	       3.6848104	      -5.1166725	      -1.4545323	       4.1859805
       27.232164	       71.220072	      0.33300000	       1.3329999	       1.4280000	       5.6339065	       3.6976461	      -5.1161885	      -1.4487525	       4.1851540
       27.269278	       71.219339	      0.33300000	       1.3329999	       1.4400001	       5.6271781	       3.7105143	      -5.1155281	      -1.4428542	       4.1843238
       27.306307	       71.218605	      0.33300000	       1.3329999	       1.4900000	       5.6203236	       3.7234170	      -5.1146760	      -1.4368338	       4.1834897
       27.343256	       71.217872	      0.33300000	       1.3329999	       1.5200000	       5.6133455	       3.7363565	      -5.1136413	      -1.4306938	       4.1826516
       27.380121	       71.217139	      0.33300000	       1.3329999	       1.5950000	       5.6062418	       3.7493286	      -5.1124144	      -1.4244321	       4.1818098
       27.416903	       71.216405	      0.33300000	       1.3329999	       1.6700000	       5.5990147	       3.7623394	      -5.1109977	      -1.4180510	       4.1809638
       27.453600	       71.215672	      0.33300000	       1.3329999	       1.6000000	       5.5916622	       3.7753844	      -5.1093903	      -1.4115484	       4.1801139
       27.490213	       71.214939	      0.33300000	       1.3329999	       1.5400000	       5.5841849	       3.7884705	      -5.1075811	      -1.4049252	       4.1792597
       27.526739	       71.214206	      0.33300000	       1.3329999	       1.7300000	       5.5765820	       3.8015909	      -5.1055751	      -1.3981804	       4.1784016
       27.563179	       71.213472	      0.33300000	       1.3329999	       1.9200000	       5.5688546	       3.8147542	      -5.1033602	      -1.3913156	       4.1775390
       27.599531	       71.212739	      0.33300000	       1.3329999	       1.7700000	       5.5609995	       3.8279541	      -5.1009479	      -1.3843270	       4.1766725
       27.635794	       71.212006	      0.33300000	       1.3329999	       1.5200000	       5.5530172	       3.8411946	      -5.0983200	      -1.3772156	       4.1758016
       27.671968	       71.211272	      0.33300000	       1.3329999	       1.4400001	       5.5449091	       3.8544760	      -5.0954781	      -1.3699827	       4.1749264
       27.708054	       71.210539	      0.33300000	       1.3329999	       1.4400001	       5.5366739	       3.8678000	      -5.0924263	      -1.3626272	       4.1740467
       27.744049	       71.209805	      0.33300000	       1.3329999	       1.4299999	       5.5283115	       3.8811646	      -5.0891519	      -1.3551487	       4.1731628
       27.779951	       71.209072	      0.33300000	       1.3329999	       1.4299999	       5.5198207	       3.8945739	      -5.0856619	      -1.3475465	       4.1722742
       27.815763	       71.208338	      0.33300000	       1.3329999	       1.4050000	       5.5112014	       3.9080262	      -5.0819378	      -1.3398203	       4.1713812
       27.851480	       71.207605	      0.33300000	       1.3329999	       1.3800000	       5.5024555	       3.9215231	      -5.0779948	      -1.3319720	       4.1704835
       27.887106	       71.206872	      0.33300000	       1.3329999	       1.4299999	       5.4935785	       3.9350648	      -5.0738149	      -1.3239973	       4.1695812
       27.922636	       71.206138	      0.33300000	       1.3329999	       1.4900000	       5.4845742	       3.9486532	      -5.0693974	      -1.3158999	       4.1686742
       27.958071	       71.205405	      0.33300000	       1.3329999	       1.4100000	       5.4754411	       3.9622884	      -5.0647459	      -1.3076786	       4.1677625
       27.993412	       71.204671	      0.33300000	       1.3329999	       1.3600000	       5.4661761	       3.9759705	      -5.0598493	      -1.2993302	       4.1668459
       28.028654	       71.203938	      0.33300000	       1.3329999	      0.87000000	       5.4567828	       3.9897013	      -5.0547090	      -1.2908583	       4.1659245
       28.063799	       71.203204	      0.33300000	       1.3329999	       1.1000000	       5.4472581	       4.0034809	      -5.0493164	      -1.2822600	       4.1649981
       28.098846	       71.202471	      0.33300000	       1.3329999	       1.2050000	       5.4376030	       4.0173097	      -5.0436773	      -1.2735362	       4.1640668
       28.133797	       71.201737	      0.33300000	       1.3329999	       1.3099999	       5.4278155	       4.0311909	      -5.0377760	      -1.2646852	       4.1631303
       28.168646	       71.201004	      0.33300000	       1.3329999	       1.3099999	       5.4178974	       4.0451212	      -5.0316100	      -1.2557085	       4.1621889
       28.203394	       71.200271	       1.0000000	       1.0000000	       1.3900000	       5.4078475	       4.0591063	      -5.0251846	      -1.2466053	       4.1612422
       28.238041	       71.199537	       1.0000000	       1.0000000	       1.3900000	       5.3976652	       4.0731444	      -5.0184855	      -1.2373750	       4.1602902
       28.272587	       71.198804	       1.0000000	       1.0000000	       1.2700000	       5.3873499	       4.0872355	      -5.0115166	      -1.2280169	       4.1593330
       28.307032	       71.198070	       1.0000000	       1.0000000	       1.2700000	       5.3769019	       4.1013837	      -5.0042634	      -1.2185316	       4.1583703
       28.341372	       71.197337	       1.0000000	       1.0000000	       1.2742857	       5.3663197	       4.1155844	      -4.9967408	      -1.2089173	       4.1574024
       28.375607	       71.196603	       1.0000000	       1.0000000	       1.2785714	       5.3556039	       4.1298442	      -4.9889188	      -1.1991751	       4.1564288
       28.409739	       71.195870	       1.0000000	       1.0000000	       1.2828571	       5.3447535	       4.1441607	      -4.9808168	      -1.1893037	       4.1554497
       28.443764	       71.195137	       1.0000000	       1.0000000	       1.2871428	       5.3337666	       4.1585369	      -4.9724069	      -1.1793017	       4.1544649
       28.477684	       71.194403	       1.0000000	       1.0000000	       1.2914285	       5.3226469	       4.1729717	      -4.9637074	      -1.1691724	       4.1534745
       28.511496	       71.193670	       1.0000000	       1.0000000	       1.2957142	       5.3113936	       4.1874676	      -4.9546990	      -1.1589154	       4.1524782
       28.545200	       71.192936	       1.0000000	       1.0000000	       1.3000000	       5.3000052	       4.2020245	      -4.9453835	      -1.1485291	       4.1514761
       28.578796	       71.192203	       1.0000000	       1.0000000	       1.3000000	       5.2884791	       4.2166462	      -4.9357462	      -1.1380112	       4.1504679
       28.612284	       71.191469	       1.0000000	       1.0000000	       1.4100000	       5.2768166	       4.2313294	      -4.9257960	      -1.1273627	       4.1494539
       28.645660	       71.190736	       1.0000000	       1.0000000	       1.4100000	       5.2650164	       4.2460775	      -4.9155173	      -1.1165827	       4.1484337
       28.678926	       71.190002	       1.0000000	       1.0000000	       1.5200000	       5.2530783	       4.2608929	      -4.9049144	      -1.1056710	       4.1474073
       28.712082	       71.189269	       1.0000000	       1.0000000	       1.5200000	       5.2410017	       4.2757730	      -4.8939700	      -1.0946270	       4.1463747
       28.745125	       71.188536	       1.0000000	       1.0000000	       1.4900000	       5.2287868	       4.2907228	      -4.8826880	      -1.0834511	       4.1453357
